,Unnamed: 0_x,Reporter Identifier,p,fold_change,abs_change,Rejection on 0.05,qval,Unnamed: 0_y,UCSC_RefGene_Name,Name,cluster
361,20240,cg21111471,1.127404853956374e-11,1.3412946819924942,0.2065368999999999,True,6.797044252770694e-10,19707.0,fibronectin leucine rich transmembrane protein 1,cg21111471,0
363,20275,cg21145624,9.381105533421095e-25,2.7046740706164645,0.26257929999999996,True,2.257179274118692e-21,19743.0,Meis homeobox 3,cg21145624,0
366,20536,cg21402071,5.4516133088807875e-15,1.7768670865040141,0.3395052500000001,True,8.63999098479927e-13,19995.0,cholinergic receptor nicotinic beta 4 subunit,cg21402071,0
367,20719,cg21584430,6.124281695884843e-15,1.4474253501041519,0.2474868000000001,True,9.534786096763773e-13,20179.0,adenosine A2a receptor,cg21584430,0
368,20775,cg21633698,1.3919639251990485e-13,2.8459786168098744,0.32977485,True,1.4460332386227941e-11,20232.0,Thy-1 cell surface antigen,cg21633698,2
371,20937,cg21807589,1.2064996070141705e-05,1.6735947481865638,0.3059141999999999,True,0.00010866453876343339,20389.0,cytochrome b-245 beta chain,cg21807589,1
372,20960,cg21838334,2.271459818635146e-16,2.17782318076305,0.20049925,True,5.273572545597931e-14,20412.0,nestin,cg21838334,0
376,21187,cg22082462,5.055085794885401e-28,1.6420763111342331,0.3236711500000001,True,2.675859114664638e-24,20629.0,copine 6,cg22082462,2
377,21312,cg22199080,4.043051935499433e-23,1.8053895969550848,0.20651345,True,6.294556210403734e-20,20747.0,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",cg22199080,0
378,21389,cg22286764,3.2106278746138337e-10,1.4102201912176104,0.2202198999999999,True,1.262640237108534e-08,20820.0,chromosome 3 open reading frame 35,cg22286764,0
379,21428,cg22335340,6.71372690116292e-16,1.4581299237993153,0.2091687,True,1.399151259000622e-13,20860.0,protein tyrosine phosphatase non-receptor type 6,cg22335340,2
380,21529,cg22437699,0.006501898259484386,1.3410883088304963,0.2204927,True,0.01620742134959879,20958.0,aristaless related homeobox,cg22437699,1
381,21627,cg22536398,1.5954171963683175e-13,1.5928922714458362,0.27203350000000004,True,1.6216879555539115e-11,21052.0,netrin 3,cg22536398,0
382,21806,cg22745747,0.000659950727332354,1.2842064138686105,0.20008825000000008,True,0.0026859781485937895,21227.0,BMX non-receptor tyrosine kinase,cg22745747,1
385,22210,cg23152772,2.2414150415140102e-10,1.3606863350638139,0.2193079500000001,True,9.254841170632029e-09,21620.0,fibrinogen C domain containing 1,cg23152772,0
386,22216,cg23159337,1.9296817127743375e-11,1.6462387870945134,0.29469080000000003,True,1.115128512925729e-09,21627.0,ATPase 13A4,cg23159337,0
387,22261,cg23207527,0.0018372006048293199,1.3604028911456252,0.23329645,True,0.0060366466055887785,21674.0,RNA binding motif protein 24,cg23207527,0
390,22530,cg23506842,4.224575666748693e-17,1.5367261870191555,0.2467465,True,1.3001377229283449e-14,21934.0,protein tyrosine phosphatase non-receptor type 7,cg23506842,0
392,22721,cg23696886,6.241499550067107e-19,2.4964572674046948,0.3283224999999999,True,3.116863558332568e-16,22116.0,PDZ and LIM domain 2,cg23696886,2
394,22779,cg23756219,1.3830948633965554e-19,1.8916339490402905,0.3179333500000001,True,8.134749277670363e-17,22172.0,dystrophin related protein 2,cg23756219,0
395,22923,cg23910243,1.9978338923688157e-05,1.597212784035156,0.2078448,True,0.00016155413880026106,22309.0,transforming growth factor beta 1 induced transcript 1,cg23910243,2
399,23182,cg24183173,0.00045472619073706836,1.6038472471007177,0.3678366,True,0.0020072111558102046,,,,1
400,23203,cg24208206,1.737230437847905e-14,2.4283005272521354,0.24302005,True,2.3643029314976855e-12,22579.0,FYVE and coiled-coil domain containing 1,cg24208206,0
401,23305,cg24322623,5.638018601205338e-20,2.7272050235666008,0.32445650000000004,True,3.4702660073977136e-17,22677.0,myogenic differentiation 1,cg24322623,0
403,23352,cg24355006,2.18060791409515e-13,1.4462143891834591,0.21136039999999998,True,2.1218437375866303e-11,22725.0,casein kinase 1 gamma 2,cg24355006,2
405,23431,cg24440147,3.1581545492177255e-11,1.3996387463856976,0.20647150000000006,True,1.7058546215131745e-09,22801.0,protein kinase N3,cg24440147,2
407,23498,cg24495017,7.156965002384951e-16,1.5360575999180073,0.23850130000000005,True,1.4683983931637404e-13,22867.0,paired like homeodomain 1,cg24495017,0
409,23574,cg24580782,1.1904191007408594e-13,1.5569046535846731,0.29513435,True,1.2653342304943102e-11,22939.0,nuclear receptor subfamily 0 group B member 2,cg24580782,2
410,23659,cg24670715,3.508401834599626e-13,1.4975289162714118,0.21264059999999985,True,3.1537088038500257e-11,23025.0,angiopoietin 2,cg24670715,0
416,24265,cg25277950,1.7570734973977615e-22,1.9117348721951117,0.3816477500000001,True,2.0219332285055023e-19,23615.0,EMAP like 2,cg25277950,0
420,24408,cg25427580,0.0008644843465473916,1.4112551544957712,0.2128683,True,0.00331022962963973,23757.0,"beta-1,3-galactosyltransferase 1",cg25427580,2
421,24435,cg25456959,0.001771068320548255,1.6095550658247768,0.28591540000000004,True,0.005860288781149235,23783.0,ankyrin repeat and SOCS box containing 12,cg25456959,1
422,24457,cg25473396,2.503899190175471e-15,1.9332611101613328,0.2592996000000001,True,4.3032921991152076e-13,23806.0,N-methylpurine DNA glycosylase,cg25473396,0
423,24505,cg25514503,1.1139823785414134e-09,2.1252147775516685,0.26286570000000004,True,3.708650517340325e-08,23855.0,period circadian regulator 3,cg25514503,2
426,24747,cg25787984,6.1457437034521475e-12,2.43941791600318,0.2614219,True,3.9770024107400486e-10,24090.0,dickkopf WNT signaling pathway inhibitor 3,cg25787984,2
429,24863,cg25913233,3.0767920031922833e-12,1.6025999524812864,0.24234,True,2.1486399458704526e-10,24198.0,secreted protein acidic and cysteine rich,cg25913233,0
433,24927,cg25982743,7.664130821404156e-19,1.6270640806082481,0.20072709999999994,True,3.6222598294661385e-16,24264.0,TIMP metallopeptidase inhibitor 4,cg25982743,0
434,25050,cg26113512,9.306272537087808e-17,4.500924319306575,0.22518999,True,2.4630911523910303e-14,24381.0,villin like,cg26113512,0
438,25264,cg26328611,0.0011389551048945645,1.3241412772292378,0.21681870000000006,True,0.004149939510327795,24593.0,ectodysplasin A2 receptor,cg26328611,1
440,25402,cg26499286,1.365987803419252e-07,1.4838772877960522,0.21956065000000013,True,2.423163484792047e-06,24734.0,keratin associated protein 17-1,cg26499286,0
444,25691,cg26790059,1.1720176335849335e-15,2.6315642414779994,0.3208683999999999,True,2.297762274673514e-13,25016.0,fibronectin type III domain containing 9,cg26790059,2
447,25745,cg26839325,0.00257468939662885,1.3520900698517258,0.21773095,True,0.007856390771642354,25071.0,bone morphogenetic protein 15,cg26839325,1
448,25775,cg26872564,2.082747623134653e-12,1.4812460825544336,0.20622925,True,1.5061224410247228e-10,25105.0,zinc finger protein 185 with LIM domain,cg26872564,0
451,25975,cg27104271,2.7494124635509597e-15,1.4689775030321672,0.2268197499999999,True,4.664660235436106e-13,25298.0,solute carrier organic anion transporter family member 2B1,cg27104271,0
453,26061,cg27210390,3.2488824043126997e-16,2.468245846728622,0.20058470000000003,True,7.28713310126646e-14,25384.0,target of myb1 like 1 membrane trafficking protein,cg27210390,2
454,26091,cg27243140,7.479794509609284e-17,2.295031318311243,0.21303835000000004,True,2.0621637633940513e-14,25415.0,otopetrin 3,cg27243140,0
456,26149,cg27301343,2.1220302473354492e-21,1.8881755656455352,0.25498055000000003,True,1.8117346631041076e-18,25471.0,EMAP like 2,cg27301343,0
457,26257,cg27426707,6.741156235432295e-29,3.0428083588495127,0.2604597,True,4.460454552079664e-25,,,,0
459,26341,cg27519140,6.480826019668245e-14,2.0474368245420203,0.24203614999999995,True,7.65750099386426e-12,25661.0,ribonuclease P/MRP subunit p21,cg27519140,2
460,26443,cg27635271,7.92417137789068e-25,2.34506882789016,0.35878069999999995,True,2.0972904385863265e-21,25765.0,sorting nexin 33,cg27635271,2
461,26457,cg27652350,7.556256904479236e-11,1.4460869020449483,0.23212809999999984,True,3.623033541500941e-09,,,,0
